0,369;0,813;0,23;0,464;0,691;0,388;0,577;0,455;0,019;0,489;0,252;0,781;0,297;0,082;0,498
0,781;0,107;0,932;0,545;0,487;0,937;0,194;0,058;0,866;0,038;0,118;0,975;0,107;0,605;0,738
0,824;0,783;0,409;0,409;0,755;0,131;0,99;0,633;0,596;0,528;0,732;0,658;0,863;0,857;0,757
0,684;0,219;0,831;0,658;0,568;0,668;0,441;0,465;0,34;0,578;0,842;0,45;0,513;0,044;0,423
0,071;0,234;0,614;0,729;0,731;0,925;0,569;0,845;0,726;0,429;0,446;0,252;0,916;0,896;0,817
0,217;0,299;0,89;0,555;0,395;0,43;0,637;0,939;0,198;0,907;0,745;0,106;0,176;0,165;0,982
0,68;0,901;0,342;0,375;0,255;0,871;0,661;0,989;0,936;0,223;0,429;0,03;0,905;0,216;0,025
0,469;0,058;0,381;0,266;0,178;0,121;0,594;0,719;0,322;0,874;0,382;0,551;0,179;0,063;0,315
0,952;0,424;0,66;0,84;0,653;0,864;0,67;0,571;0,242;0,075;0,067;0,534;0,475;0,19;0,893
0,228;0,127;0,508;0,044;0,234;0,632;0,114;0,124;0,306;0,572;0,643;0,132;0,939;0,27;0,281
0,501;0,884;0,585;0,317;0,621;0,435;0,738;0,068;0,576;0,786;0,45;0,7;0,869;0,739;0,984
0,138;0,029;0,255;0,856;0,63;0,613;0,608;0,959;0,701;0,93;0,185;0,811;0,746;0,882;0,296
0,909;0,362;0,619;0,041;0,81;0,888;0,49;0,986;0,806;0,173;0,572;0,148;0,719;0,547;0,641
0,613;0,604;0,382;0,453;0,273;0,445;0,291;0,697;0,975;0,813;0,233;0,873;0,833;0,116;0,931
0,772;0,414;0,189;0,903;0,838;0,502;0,047;0,724;0,918;0,219;0,183;0,995;0,279;0,326;0,515
0,187;0,03;0,876;0,054;0,313;0,144;0,225;0,031;0,622;1,0;0,529;0,951;0,188;0,024;0,741
0,198;0,473;0,397;0,133;0,901;0,704;0,285;0,658;0,412;0,983;0,553;0,637;0,596;0,024;0,066
0,643;0,761;0,439;0,944;0,783;0,639;0,456;0,332;0,875;0,584;0,26;0,817;0,248;0,497;0,683
0,581;0,376;0,779;0,21;0,186;0,594;0,327;0,277;0,257;0,714;0,038;0,657;0,49;0,31;0,882
0,432;0,918;0,038;0,296;0,225;0,193;0,219;0,421;0,203;0,029;0,573;0,766;0,974;0,576;0,748
0,271;0,109;0,565;0,874;0,73;0,532;0,887;0,276;0,536;0,576;0,398;0,766;0,653;0,966;0,229
0,867;0,299;0,81;0,773;0,368;0,588;0,024;0,582;0,762;0,84;0,383;0,459;0,025;0,203;0,313
0,732;0,431;0,107;0,206;0,794;0,971;0,042;0,521;0,939;0,082;0,74;0,414;0,308;0,245;0,078
0,998;0,06;0,267;0,634;0,813;0,096;0,088;0,685;0,806;0,53;0,417;0,257;0,056;0,499;0,371
0,676;0,853;0,217;0,557;0,491;0,697;0,509;0,692;0,418;0,944;0,158;0,789;0,846;0,218;0,781
0,004;0,798;0,081;0,145;0,015;0,311;0,26;0,147;0,216;0,872;0,7;0,865;0,352;0,387;0,322
0,219;0,717;0,401;0,81;0,456;0,478;0,659;0,926;0,234;0,281;0,005;0,101;0,961;0,958;0,631
0,756;0,845;0,6;0,318;0,981;0,81;0,719;0,48;0,739;0,61;0,953;0,312;0,548;0,697;0,738
0,803;0,436;0,094;0,777;0,919;0,34;0,763;0,399;0,227;0,496;0,398;0,309;0,966;0,54;0,688
0,694;0,305;0,577;0,371;0,449;0,934;0,43;0,227;0,996;0,737;0,326;0,103;0,238;0,026;0,681
0,072;0,233;0,436;0,917;0,501;0,937;0,632;0,984;0,427;0,564;0,511;0,918;0,505;0,516;0,336
0,676;0,61;0,551;0,755;0,798;0,049;0,164;0,748;0,377;0,96;0,736;0,995;0,757;0,536;0,588
0,214;0,433;0,313;0,364;0,766;0,621;0,704;0,992;0,434;0,456;0,443;0,296;0,132;0,368;0,994
0,799;0,496;0,459;0,209;0,294;0,821;0,415;0,674;0,067;0,15;0,543;0,033;0,25;0,567;0,871
0,115;0,64;0,292;0,439;0,903;0,378;0,059;0,83;0,142;0,734;0,502;0,755;0,689;0,261;0,517
0,702;0,541;0,095;0,273;0,327;0,46;0,229;0,489;0,462;0,491;0,024;0,759;0,955;0,108;0,318
0,904;0,565;0,48;0,649;0,476;0,862;0,899;0,608;0,109;0,076;0,15;0,268;0,551;0,825;0,528
0,504;0,626;0,592;0,848;0,208;0,717;0,174;0,038;0,158;0,687;0,012;0,321;0,427;0,762;0,047
0,232;0,04;0,801;0,537;0,816;0,002;0,499;0,049;0,267;0,123;0,066;0,236;0,294;0,176;0,048
0,259;0,601;0,002;0,96;0,252;0,024;0,71;0,918;0,082;0,667;0,511;0,241;0,065;0,031;0,578
0,397;0,028;0,678;0,471;0,829;0,28;0,18;0,725;0,539;0,157;0,654;0,039;0,177;0,491;0,427
0,779;0,657;0,748;0,723;0,39;0,978;0,064;0,314;0,869;0,14;0,939;0,875;0,672;0,215;0,601
0,749;0,006;0,061;0,569;0,423;0,21;0,939;0,276;0,397;0,032;0,66;0,101;0,017;0,951;0,112
0,571;0,456;0,774;0,447;0,204;0,055;0,85;0,465;0,086;0,23;0,386;0,085;0,143;0,704;0,03
0,662;0,536;0,705;0,056;0,4;0,756;0,29;0,724;0,539;0,539;0,672;0,137;0,213;0,23;0,087
0,178;0,345;0,289;0,903;0,242;0,893;0,002;0,273;0,869;0,726;0,74;0,724;0,436;0,518;0,542
0,861;0,712;0,766;0,793;0,879;0,943;0,235;0,671;0,755;0,393;0,251;0,383;0,01;0,332;0,635
0,077;0,673;0,15;0,794;0,817;0,424;0,199;0,457;0,303;0,318;0,812;0,392;0,964;0,302;0,978
0,859;0,529;0,608;0,462;0,001;0,827;0,488;0,573;0,495;0,122;0,096;0,792;0,3;0,973;0,773
0,731;0,444;0,363;0,65;0,706;0,726;0,285;0,373;0,495;0,538;0,813;0,206;0,584;0,167;0,775
0,888;0,159;0,942;0,619;0,026;0,804;0,889;0,197;0,808;0,774;0,628;0,252;0,562;0,72;0,56
0,796;0,974;0,362;0,788;0,431;0,558;0,164;0,168;0,307;0,692;0,606;0,263;0,026;0,439;0,874
0,383;0,245;0,915;0,106;0,449;0,914;0,593;0,416;0,865;0,966;0,116;0,701;0,212;0,581;0,818
0,356;0,245;0,022;0,164;0,478;0,61;0,552;0,634;0,542;0,596;0,112;0,275;0,452;0,848;0,303
0,232;0,68;0,32;0,2;0,373;0,571;0,228;0,325;0,829;0,696;0,838;0,594;0,332;0,573;0,009
0,419;0,272;0,751;0,931;0,791;0,013;0,171;0,457;0,369;0,933;0,046;0,881;0,351;0,81;0,628
0,041;0,454;0,994;0,856;0,088;0,143;0,525;0,025;0,885;0,96;0,136;0,771;0,594;0,144;0,343
0,041;0,668;0,062;0,747;0,43;0,185;0,927;0,044;0,711;0,523;0,306;0,465;0,408;0,968;0,142
0,623;0,35;0,183;0,005;0,93;0,222;0,088;0,18;0,603;0,563;0,645;0,617;0,566;0,169;0,126
0,373;0,387;0,875;0,205;0,197;0,911;0,71;0,155;0,744;0,58;0,468;0,006;0,991;0,507;0,688
0,322;0,503;0,142;0,767;0,129;0,616;0,249;0,948;0,509;0,082;0,178;0,402;0,765;0,416;0,585
0,663;0,401;0,172;0,269;0,726;0,304;0,537;0,86;0,45;0,082;0,44;0,714;0,411;0,296;0,367
0,228;0,228;0,599;0,76;0,351;0,28;0,131;0,042;0,492;0,49;0,89;0,535;0,131;0,66;0,344
0,064;0,835;0,101;0,482;0,671;0,254;0,857;0,451;0,704;0,462;0,571;0,772;0,382;0,247;0,685
0,722;0,036;0,94;0,276;0,454;0,739;0,122;0,219;0,438;0,167;0,072;0,195;0,971;0,763;0,202
0,401;0,537;0,577;0,588;0,717;0,325;0,517;0,181;0,172;0,15;0,981;0,991;0,405;0,62;0,332
0,357;0,449;0,46;0,685;0,371;0,041;0,621;0,95;0,244;0,095;0,531;0,221;0,586;0,328;0,103
0,491;0,463;0,608;0,322;0,809;0,11;0,291;0,612;0,084;0,857;0,129;0,228;0,516;0,376;0,903
0,5;0,142;0,572;0,018;0,877;0,365;0,088;0,177;0,51;0,209;0,177;0,567;0,981;0,517;0,342
0,432;0,143;0,275;0,326;0,864;0,29;0,36;0,75;0,164;0,888;0,05;0,332;0,16;0,801;0,845
0,41;0,643;0,275;0,518;0,022;0,551;0,529;0,057;0,626;0,876;0,226;0,397;0,56;0,88;0,469
0,197;0,343;0,752;0,808;0,296;0,807;0,167;0,572;0,928;0,994;0,527;0,061;0,918;0,424;0,248
0,65;0,333;0,351;0,917;0,275;0,724;0,254;0,44;0,065;0,504;0,828;0,658;0,193;0,379;0,77
0,088;0,731;0,958;0,249;0,13;0,913;0,042;0,641;0,699;0,939;0,038;0,583;0,322;0,167;0,342
0,44;0,211;0,15;0,105;0,17;0,194;0,629;0,669;0,533;0,227;0,16;0,413;0,392;0,619;0,128
0,581;0,669;0,523;0,28;0,317;0,627;0,485;0,604;0,947;0,645;0,157;0,06;0,407;0,728;0,843
0,208;0,168;0,29;0,142;0,526;0,633;0,728;0,454;0,391;0,145;0,865;0,402;0,569;0,487;0,999
0,77;0,077;0,053;0,746;0,985;0,525;0,133;0,907;0,516;0,539;0,302;0,902;0,422;0,428;0,346
0,197;0,016;0,146;0,175;0,548;0,841;0,019;0,264;0,926;0,94;0,723;0,956;0,026;0,768;0,457
0,166;0,913;0,655;0,045;0,875;0,613;0,856;0,768;0,378;0,731;0,212;0,116;0,276;0,44;0,86
0,974;0,508;0,72;0,124;0,915;0,678;0,77;0,174;0,533;0,048;0,517;0,969;0,156;0,538;0,616
0,695;0,332;0,637;0,796;0,879;0,723;0,162;0,759;0,533;0,774;0,204;0,672;0,509;0,22;0,681
0,304;0,378;0,246;0,319;0,459;0,297;0,913;0,49;0,988;0,961;0,906;0,306;0,11;0,282;0,419
0,902;0,632;0,096;0,299;0,977;0,72;0,588;0,252;0,033;0,244;0,969;0,854;0,044;0,885;0,405
0,466;0,124;0,687;0,944;0,698;0,075;0,761;0,711;0,269;0,156;0,054;0,481;0,713;0,099;0,205
0,139;0,531;0,23;0,025;0,997;0,376;0,931;0,961;0,353;0,46;0,005;0,312;0,441;0,984;0,166
0,51;0,877;0,862;0,005;0,182;0,482;0,44;0,676;0,002;0,867;0,276;0,806;0,719;0,594;0,773
0,806;0,307;0,7;0,76;0,236;0,365;0,853;0,903;0,589;0,753;0,935;0,066;0,454;0,346;0,898
0,178;0,341;0,644;0,255;0,693;0,764;0,971;0,838;0,979;0,873;0,924;0,972;0,551;0,871;0,643
0,848;0,974;0,41;0,358;0,355;0,023;0,378;0,716;0,878;0,808;0,464;0,955;0,956;0,965;0,168
0,572;0,929;0,893;0,561;0,422;0,908;0,016;0,048;0,437;0,961;0,192;0,299;0,583;0,866;0,656
0,992;0,073;0,283;0,035;0,598;0,879;0,297;0,4;0,121;0,38;0,46;0,587;0,707;0,147;0,572
0,598;0,773;0,9;0,867;0,788;0,668;0,385;0,376;0,153;0,684;0,06;0,99;0,167;0,617;0,97
0,536;0,669;0,43;0,635;0,132;0,956;0,316;0,101;0,146;0,345;0,243;0,94;0,899;0,855;0,358
0,266;0,392;0,811;0,679;0,167;0,963;0,768;0,107;0,068;0,213;0,998;0,417;0,649;0,309;0,765
0,458;0,956;0,175;0,671;0,389;0,502;0,797;0,147;0,532;0,044;0,358;0,747;0,79;0,393;0,619
0,281;0,963;0,407;0,065;0,133;0,699;0,304;0,624;0,811;0,674;0,717;0,382;0,633;0,352;0,068
0,405;0,54;0,992;0,024;0,419;0,096;0,304;0,563;0,037;0,621;0,728;0,743;0,178;0,69;0,475
0,719;0,302;0,329;0,174;0,203;0,325;0,446;0,81;0,558;0,833;0,973;0,392;0,212;0,866;0,891
0,146;0,2;0,57;0,15;0,089;0,656;0,275;0,429;0,323;0,738;0,977;0,921;0,543;0,017;0,947
0,858;0,673;0,765;0,418;0,75;0,574;0,264;0,035;0,379;0,146;0,297;0,446;0,35;0,431;0,572
0,291;0,125;0,763;0,913;0,892;0,341;0,472;0,989;0,269;0,259;0,401;0,561;0,173;0,728;0,03
0,97;0,887;0,703;0,068;0,317;0,074;0,381;0,82;0,793;0,502;0,744;0,855;0,532;0,712;0,784
0,707;0,951;0,591;0,27;0,684;0,263;0,024;0,425;0,943;0,368;0,184;0,107;0,69;0,057;0,933
0,434;0,111;0,465;0,198;0,583;0,56;0,449;0,185;0,841;0,788;0,899;0,82;0,541;0,574;0,72
0,842;0,908;0,054;0,513;0,061;0,64;0,138;0,041;0,906;0,445;0,371;0,54;0,355;0,353;0,4
0,652;0,023;0,214;0,883;0,306;0,067;0,224;0,159;0,169;0,009;0,473;0,899;0,848;0,673;0,542
0,6;0,188;0,191;0,862;0,361;0,584;0,91;0,91;0,269;0,581;0,71;0,871;0,762;0,735;0,094
0,553;0,743;0,816;0,011;0,537;0,636;1,0;0,398;0,139;0,34;0,851;0,248;0,796;0,85;0,198
0,051;0,952;0,16;0,047;0,013;0,566;0,419;0,294;0,371;0,922;0,403;0,029;0,213;0,891;0,298
0,017;0,498;0,332;0,722;0,297;0,253;0,869;0,717;0,262;0,881;0,535;0,772;0,252;0,302;0,544
0,136;0,75;0,598;0,808;0,084;0,581;0,917;0,423;0,692;0,607;0,12;0,742;0,267;0,907;0,372
0,667;0,224;0,691;0,141;0,377;0,646;0,711;0,663;0,951;0,398;0,65;0,119;0,202;0,113;0,209
0,166;0,85;0,729;0,779;0,086;0,414;0,707;0,374;0,076;0,973;0,623;0,61;0,778;0,252;0,96
0,127;0,531;0,695;0,939;0,153;0,172;0,592;0,656;0,295;0,783;0,075;0,172;0,24;0,977;0,261
0,952;0,748;0,471;0,491;0,677;0,37;0,05;0,751;0,818;0,42;0,725;0,763;0,064;0,893;0,076
0,548;0,892;0,7;0,878;0,795;0,863;0,705;0,023;0,783;0,134;0,654;0,347;0,51;0,59;0,959
0,84;0,125;0,409;0,912;0,119;0,618;0,978;0,856;0,395;0,897;0,387;0,833;0,877;0,02;0,788
0,073;0,857;0,969;0,633;0,243;0,209;0,152;0,984;0,315;0,021;0,882;0,888;0,737;0,524;0,073
0,725;0,869;0,037;0,692;0,245;0,101;0,316;0,406;0,211;0,077;0,465;0,045;0,667;0,181;0,444
0,963;0,091;0,946;0,977;0,335;0,122;0,752;0,745;0,22;0,986;0,595;0,52;0,058;0,688;0,075
0,568;0,976;0,467;0,28;0,901;0,964;0,795;0,235;0,262;0,32;0,943;0,037;0,994;0,359;0,272
0,397;0,385;0,249;0,547;0,666;0,732;0,309;0,719;0,068;0,813;0,015;0,975;0,554;0,985;0,531
0,112;0,231;0,415;0,43;0,453;0,848;0,967;0,585;0,987;0,726;0,63;0,041;0,398;0,537;0,928
0,959;0,676;0,853;0,936;0,455;0,617;0,986;0,698;0,051;0,939;0,03;0,125;0,972;0,614;0,326
0,053;0,731;0,74;0,475;0,091;0,422;0,523;0,264;0,21;0,739;0,64;0,164;0,068;0,498;0,492
0,539;0,93;0,801;0,88;0,926;0,839;0,661;0,639;0,799;0,868;0,919;0,728;0,932;0,693;0,522
0,77;0,944;0,31;0,899;0,389;0,89;0,424;0,609;0,091;0,984;0,135;0,228;0,641;0,343;0,749
0,338;0,711;0,597;0,073;0,106;0,411;0,52;0,263;0,777;0,01;0,653;0,186;0,031;0,188;0,778
0,564;0,53;0,655;0,392;0,322;0,887;0,562;0,071;0,645;0,546;0,855;0,647;0,35;0,185;0,736
0,371;0,869;0,48;0,296;0,77;0,345;0,878;0,861;0,509;0,1;0,312;0,303;0,629;0,347;0,92
0,368;0,819;0,308;0,358;0,383;0,418;0,237;0,364;0,274;0,596;0,322;0,367;0,199;0,336;0,327
0,581;0,976;0,014;0,79;0,046;0,316;0,397;0,261;0,39;0,535;0,892;0,291;0,808;0,836;0,323
0,563;0,124;0,506;0,352;0,5;0,055;0,916;0,627;0,885;0,616;0,438;0,67;0,424;0,108;0,841
0,747;0,398;0,9;0,602;0,918;0,791;0,953;0,662;0,451;0,153;0,035;0,155;0,611;0,277;0,776
0,497;0,098;0,099;0,641;0,837;0,36;0,492;0,685;0,301;0,492;0,385;0,141;0,287;0,859;0,316
0,922;0,961;0,685;0,106;0,488;0,276;0,545;0,818;0,602;0,408;0,871;0,418;0,696;0,516;0,721
0,089;0,204;0,592;0,848;0,437;0,885;0,401;0,21;0,299;0,236;0,97;0,153;0,069;0,677;0,633
0,833;0,188;0,543;0,873;0,33;0,07;0,351;0,535;0,495;0,704;0,538;0,142;0,758;0,117;0,801
0,669;0,856;0,545;0,975;0,338;0,065;0,926;0,022;0,944;0,609;0,813;0,685;0,159;0,023;0,896
0,957;0,668;0,89;0,689;0,468;0,362;0,23;0,027;0,122;0,093;0,76;0,032;0,9;0,965;0,741
0,638;0,738;0,662;0,227;0,177;0,047;0,251;0,055;0,657;0,193;0,139;0,161;0,947;0,357;0,521
0,467;0,649;0,413;0,203;0,462;0,515;0,492;0,164;0,506;0,277;0,698;0,376;0,387;0,76;0,526
0,273;0,571;0,936;0,025;0,584;0,215;0,024;0,453;0,302;0,905;0,555;0,268;0,897;0,783;0,1
0,862;0,616;0,198;0,016;0,805;0,43;0,788;0,078;0,21;0,979;0,705;0,09;0,957;0,196;0,764
0,095;0,844;0,218;0,433;0,385;0,921;0,409;0,622;0,848;0,926;0,929;0,456;0,193;0,902;0,656
0,509;0,852;0,484;0,428;0,481;0,994;0,759;0,725;0,346;0,715;0,957;0,827;0,107;0,71;0,87
0,167;0,57;0,709;0,12;0,29;0,242;0,65;0,607;0,708;0,329;0,798;0,719;0,032;0,166;0,555
0,435;0,076;0,733;0,714;0,946;0,323;0,805;0,115;0,37;0,153;0,811;0,703;0,335;0,985;0,642
0,688;0,164;0,906;0,781;0,182;0,99;0,229;0,218;0,092;0,461;0,571;0,492;0,697;0,506;0,623
0,279;0,297;0,565;0,403;0,417;0,469;0,306;0,101;0,597;0,569;0,675;0,99;0,104;0,884;0,663
0,655;0,177;0,406;0,388;0,35;0,635;0,405;0,005;0,161;0,42;0,148;0,98;0,634;0,002;0,164
0,685;0,51;0,867;0,062;0,869;0,463;0,19;0,202;0,415;0,412;0,821;0,198;0,261;0,588;0,713
0,545;0,792;0,452;0,489;0,563;0,127;0,408;0,434;0,506;0,566;0,777;0,524;0,432;0,829;0,327
0,121;0,405;0,184;0,538;0,135;0,361;0,257;0,85;0,951;0,05;0,267;0,524;0,085;0,646;0,123
0,207;0,871;0,484;0,132;0,322;0,722;0,262;0,13;0,494;0,599;0,045;0,565;0,266;0,057;0,036
0,435;0,198;0,053;0,993;0,719;0,28;0,86;0,875;0,738;0,696;0,613;0,642;0,39;0,139;0,802
0,864;0,207;0,152;0,681;0,768;0,476;0,455;0,569;0,05;0,739;0,667;0,466;0,309;0,313;0,448
0,125;0,301;0,394;0,205;0,27;0,274;0,046;0,172;0,558;0,522;0,534;0,916;0,46;0,869;0,874
0,381;0,823;0,369;0,101;0,7;0,943;0,036;0,742;0,131;0,594;0,431;0,27;0,977;0,148;0,723
0,585;0,855;0,849;0,631;0,802;0,108;0,846;0,832;0,539;0,126;0,903;0,59;0,061;0,634;0,737
0,596;0,282;0,469;0,865;0,612;0,33;0,616;0,566;0,937;0,416;0,268;0,936;0,588;0,948;0,036
0,238;0,744;0,402;0,592;0,415;0,06;0,003;0,992;0,026;0,027;0,098;0,37;0,705;0,937;0,596
0,123;0,308;0,297;0,55;0,285;0,687;0,009;0,277;0,946;0,048;0,366;0,03;0,164;0,152;0,376
0,28;0,125;0,52;0,574;0,717;0,706;0,027;0,208;0,056;0,139;0,493;0,783;0,356;0,428;0,401
0,215;0,445;0,809;0,692;0,362;0,577;0,877;0,071;0,237;0,253;0,83;0,622;0,396;0,744;0,481
0,41;0,354;0,785;0,488;0,994;0,072;0,179;0,608;0,924;0,466;0,989;0,387;0,231;0,903;0,516
0,506;0,834;0,413;0,383;0,66;0,111;0,731;0,776;0,936;0,983;0,998;0,06;0,576;0,028;0,33
0,189;0,206;0,719;0,162;0,668;0,169;0,595;0,812;0,324;0,32;0,436;0,958;0,432;0,368;0,099
0,914;0,702;0,625;0,308;0,823;0,534;0,549;0,609;0,326;0,72;0,772;0,574;0,729;0,763;0,795
0,325;0,764;0,487;0,352;0,268;0,115;0,081;0,348;0,731;0,771;0,324;0,984;0,506;0,829;0,229
0,552;0,135;0,803;0,771;0,664;0,585;0,346;0,963;0,2;0,484;0,262;0,953;0,58;0,615;0,712
0,809;0,739;0,05;0,182;0,173;0,431;0,092;0,531;0,96;0,93;0,309;0,765;0,668;0,071;0,939
0,296;0,148;0,76;0,181;0,778;0,088;0,855;0,421;0,089;0,678;0,728;0,147;0,923;0,63;0,731
0,733;0,893;0,131;0,454;0,227;0,218;0,274;0,093;0,754;0,374;0,229;0,788;0,622;0,985;0,708
0,216;0,69;0,074;0,815;0,175;0,797;0,638;0,807;0,246;0,002;0,595;0,845;0,945;0,463;0,205
0,034;0,712;0,968;0,775;0,55;0,137;0,884;0,459;0,778;0,627;0,943;0,489;0,633;0,285;0,975
0,128;0,088;0,85;0,89;0,356;0,141;0,529;0,605;0,755;0,931;0,297;0,084;0,388;0,225;0,7
0,973;0,053;0,745;0,217;0,039;0,732;0,759;0,889;0,39;0,972;0,979;0,168;0,615;0,949;0,454
0,41;0,036;0,497;0,56;0,959;0,222;0,354;0,017;0,421;0,075;0,664;0,083;0,187;0,854;0,749
0,255;0,652;0,027;0,602;0,93;0,959;0,136;0,648;0,017;0,611;0,166;0,832;0,071;0,837;0,629
0,349;0,417;0,259;0,335;0,06;0,704;0,766;0,635;0,727;0,688;0,771;0,926;0,234;0,189;0,823
0,781;0,491;0,371;0,585;0,277;0,0;0,51;0,858;0,679;0,39;0,04;0,98;0,62;0,39;0,502
0,774;0,782;0,7;0,167;0,131;0,208;0,005;0,346;0,842;0,17;0,388;0,447;0,329;0,647;0,981
0,555;0,248;0,065;0,923;0,3;0,411;0,159;0,142;0,064;0,349;0,083;0,275;0,949;0,929;0,564
0,499;0,075;0,199;0,435;0,533;0,413;0,19;0,173;0,209;0,632;0,864;0,387;0,958;0,106;0,231
0,296;0,745;0,818;0,132;0,502;0,092;0,539;0,014;0,683;0,708;0,124;0,126;0,092;0,872;0,797
0,629;0,841;0,926;0,497;0,336;0,638;0,971;0,75;0,803;0,684;0,83;0,437;0,397;0,522;0,325
0,568;0,591;0,015;0,638;0,946;0,555;0,837;0,828;0,984;0,239;0,203;0,812;0,163;0,863;0,456
0,052;0,327;0,758;0,085;0,115;0,407;0,456;0,532;0,815;0,876;0,117;0,157;0,606;0,548;0,721
0,826;0,541;0,481;0,696;0,34;0,045;0,526;0,779;0,52;0,698;0,965;0,477;0,64;0,54;0,771
0,759;0,924;0,814;0,76;0,307;0,009;0,248;0,265;0,893;0,682;0,888;0,29;0,049;0,18;0,114
0,691;0,371;0,675;0,144;0,039;0,101;0,9;0,922;0,469;0,639;0,127;0,956;0,695;0,322;0,819
0,311;0,826;0,905;0,601;0,403;0,282;0,222;0,377;0,243;0,906;0,599;0,653;0,209;0,841;0,287
0,845;0,32;0,328;0,596;0,203;0,884;0,928;0,671;0,361;0,81;0,65;0,735;0,632;0,239;0,915
0,471;0,22;0,044;0,11;0,048;0,066;0,751;0,851;0,13;0,177;0,325;0,269;0,027;0,722;0,852
0,667;0,497;0,442;0,441;0,638;0,325;0,379;0,19;0,127;0,332;0,251;0,219;0,728;0,625;0,846
0,963;0,334;0,106;0,04;0,133;0,921;0,451;0,937;0,54;0,551;0,348;0,824;0,529;0,276;0,451
0,758;0,802;0,043;0,639;0,176;0,676;0,035;0,377;0,065;0,447;0,188;0,13;0,946;0,176;0,829
0,589;0,096;0,206;0,106;0,355;0,468;0,173;0,248;0,083;0,537;0,819;0,849;0,8;0,783;0,055
0,235;0,745;0,042;0,955;0,715;0,111;0,615;0,097;0,289;0,087;0,044;0,035;0,465;0,842;0,494
0,768;0,123;0,389;0,965;0,524;0,194;0,204;0,958;0,497;0,941;0,209;0,029;0,907;0,514;0,89
0,456;0,278;0,109;0,439;0,836;0,462;0,3;0,717;0,43;0,226;0,99;0,032;0,33;0,311;0,892
0,092;0,206;0,921;0,696;0,772;0,832;0,827;0,353;0,616;0,382;0,025;0,748;0,228;0,714;0,774
0,219;0,869;0,88;0,577;0,121;0,678;0,845;0,414;0,106;0,433;0,418;0,885;0,517;0,104;0,315
0,053;0,909;0,574;0,034;0,477;0,097;0,898;0,761;0,779;0,151;0,669;0,294;0,369;0,87;0,309
0,995;0,183;0,661;0,188;0,067;0,035;0,331;0,537;0,822;0,112;0,972;0,238;0,865;0,663;0,365
0,75;0,73;0,861;0,154;0,327;0,044;0,068;0,333;0,131;0,504;0,756;0,141;0,298;0,71;0,468
0,106;0,349;0,849;0,706;0,247;0,308;0,657;0,341;0,253;0,674;0,974;0,303;0,935;0,82;0,474
0,63;0,973;0,411;0,403;0,091;0,846;0,355;0,994;0,025;0,572;0,046;0,906;0,183;0,336;0,554
0,851;0,027;0,084;0,879;0,793;0,541;0,053;0,842;0,363;0,7;0,385;0,615;0,908;0,28;0,25
0,055;0,724;0,361;0,079;0,132;0,431;0,481;0,038;0,227;0,132;0,224;0,905;0,95;0,921;0,335
0,147;0,083;0,07;0,27;0,206;0,557;0,595;0,358;0,414;0,457;0,43;0,094;0,036;0,188;0,128
0,561;0,391;0,557;0,483;0,698;0,475;0,499;0,721;0,075;0,827;0,505;0,079;0,199;0,168;0,814
0,89;0,01;0,274;0,258;0,163;0,064;0,972;0,691;0,568;0,225;0,1;0,046;0,534;0,018;0,908
0,736;0,676;0,284;0,106;0,436;0,055;0,75;0,471;0,348;0,838;0,283;0,963;0,043;0,124;0,025
0,778;0,019;0,429;0,917;0,844;0,876;0,295;0,242;0,319;0,946;0,462;0,055;0,986;0,413;0,546
0,469;0,631;0,773;0,05;0,676;0,512;0,675;0,13;0,041;0,083;0,572;0,413;0,138;0,653;0,047
0,54;0,686;0,929;0,831;0,407;0,33;0,506;0,349;0,16;0,997;0,732;0,262;0,094;0,857;0,07
0,473;0,42;0,338;0,582;0,564;0,851;0,715;0,986;0,134;0,098;0,57;0,019;0,052;0,209;0,559
0,696;0,301;0,655;0,274;0,246;0,043;0,886;0,671;0,905;0,914;0,823;0,844;0,185;0,234;0,648
0,886;0,944;0,874;0,184;0,706;0,05;0,057;0,277;0,04;0,025;0,113;0,117;0,521;0,283;0,049
0,754;0,801;0,712;0,817;0,86;0,788;0,234;0,075;0,574;0,463;0,095;0,083;0,863;0,222;0,091
0,568;0,036;0,11;0,236;0,717;0,21;0,747;0,102;0,134;0,466;0,925;0,997;0,415;0,517;0,995
0,448;0,811;0,365;0,515;0,9;0,037;0,244;0,683;0,741;0,359;0,387;0,739;0,711;0,854;0,14
0,304;0,648;0,648;0,938;0,118;0,947;0,886;0,519;0,909;0,802;0,892;0,286;0,069;0,254;0,588
0,155;0,722;0,814;0,633;0,088;0,548;0,974;0,491;0,124;0,875;0,558;0,655;0,751;0,498;0,385
0,933;0,592;0,655;0,034;0,853;0,3;0,32;0,536;0,051;0,49;0,587;0,72;0,159;0,185;0,348
0,642;0,372;0,074;0,982;0,423;0,94;0,204;0,078;0,334;0,708;0,671;0,393;0,742;0,238;0,035
0,97;0,511;0,629;0,028;0,682;0,176;0,413;0,533;0,532;0,526;0,674;0,685;0,563;0,354;0,148
0,099;0,382;0,159;0,134;0,563;0,813;0,835;0,198;0,525;0,219;0,487;0,748;0,109;0,917;0,093
0,323;0,45;0,985;0,541;0,026;0,463;0,106;0,77;0,791;0,448;0,687;0,275;0,74;0,719;0,747
0,865;0,35;0,954;0,671;0,281;0,14;0,764;0,115;0,989;0,086;0,225;0,017;0,43;0,337;0,15
